,TICKER,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,NET INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY,YEAR-1 ROE,ROE,YEAR+1 ROE,YEAR-1 ASSET,ASSET,YEAR+1 ASSET
528,CBOE US,0001374310,2019,0001558370-20-001127,10-K,2019-12-31,2020-02-21,20200221,"Cboe Global Markets, Inc.",1231,1216.9,1136.9,1254.3,426.5,374.9,468.2,0.3504807297230667,0.3297563550004397,0.3732759307980547,0.1694685990338164,0.2936219431592862,-0.020724374722627,0.0435195757976149,13.29113924,11.29976048,14.00253561,5321.0,5113.9,6516.5
529,CBOE US,0001374310,2020,0001558370-21-001286,10-K,2020-12-31,2021-02-19,20210219,"Cboe Global Markets, Inc.",1231,1136.9,1254.3,1476.1,374.9,468.2,529.0,0.3297563550004397,0.3732759307980547,0.3583768037395841,0.2936219431592862,0.0913271171286243,0.0435195757976149,-0.0148991270584706,11.29976048,14.00253561,15.26381639,5113.9,6516.5,6814.5
530,CBOE US,0001374310,2021,0001558370-22-001386,10-K,2021-12-31,2022-02-18,20220218,"Cboe Global Markets, Inc.",1231,1254.3,1476.1,1741.7,468.2,529.0,235.0,0.3732759307980547,0.3583768037395841,0.1349256473560314,0.0913271171286243,0.0357560861423221,-0.0148991270584706,-0.2234511563835526,14.00253561,15.26381639,6.67317294,6516.5,6814.5,6998.9
531,CBOE US,0001374310,2022,0001558370-23-001489,10-K,2022-12-31,2023-02-17,20230217,"Cboe Global Markets, Inc.",1231,1476.1,1741.7,0.0,529.0,235.0,0.0,0.3583768037395841,0.1349256473560314,0.0,0.0357560861423221,0.0511893327306627,-0.2234511563835526,0.0,15.26381639,6.67317294,0,6814.5,6998.9,0
532,CBRE US,0001138118,2004,0001193125-05-051169,10-K,2004-12-31,2005-03-15,20050315,CB RICHARD ELLIS GROUP INC,1231,0.0,2365.1,2910.64,0.0,64.72,217.34,0.0,0.0273645934632785,0.0746708627655773,0.0511893327306627,0.0653050255307713,0.0,0.0473062693022988,0,14.49807773,32.11224904,0,2271.636,2815.672
533,CBRE US,0001138118,2005,0001193125-06-055100,10-K,2005-12-31,2006-03-15,20060315,CB RICHARD ELLIS GROUP INC,1231,2365.1,2910.64,4032.03,64.72,217.34,318.57,0.0273645934632785,0.0746708627655773,0.0790098287959167,0.0653050255307713,0.0305247225025227,0.0473062693022988,0.0043389660303393,14.49807773,32.11224904,32.25503031,2271.636,2815.672,5944.631
534,CBRE US,0001138118,2006,0001193125-07-044383,10-K,2006-12-31,2007-03-01,20070301,CB RICHARD ELLIS GROUP INC,1231,2910.64,4032.03,6034.25,217.34,318.57,390.51,0.0746708627655773,0.0790098287959167,0.0647155818867299,0.0305247225025227,0.0352998776009791,0.0043389660303393,-0.0142942469091867,32.11224904,32.25503031,35.98819271,2815.672,5944.631,6242.573
535,CBRE US,0001138118,2007,0001193125-08-043674,10-K,2007-12-31,2008-02-29,20080229,CB RICHARD ELLIS GROUP INC,1231,4032.03,6034.25,5128.82,318.57,390.51,-1012.07,0.0790098287959167,0.0647155818867299,-0.1973299901341829,0.0352998776009791,0.0387307292159273,-0.0142942469091867,-0.2620455720209128,32.25503031,35.98819271,-183.4734221,5944.631,6242.573,4726.414
536,CBRE US,0001138118,2008,0001193125-09-042445,10-K,2008-12-31,2009-03-02,20090302,CB RICHARD ELLIS GROUP INC,1231,6034.25,5128.82,4165.82,390.51,-1012.07,33.34,0.0647155818867299,-0.1973299901341829,0.0080032262555751,0.0387307292159273,0.0210789893011609,-0.2620455720209128,0.205333216389758,35.98819271,-183.4734221,8.964947944,6242.573,4726.414,5039.406
537,CBRE US,0001138118,2009,0001193125-10-044595,10-K,2009-12-31,2010-03-01,20100301,CB RICHARD ELLIS GROUP INC,1231,5128.82,4165.82,5115.32,-1012.07,33.34,200.35,-0.1973299901341829,0.0080032262555751,0.0391666601502936,0.0210789893011609,-0.5965757089352595,0.205333216389758,0.0311634338947184,-183.4734221,8.964947944,26.06390141,4726.414,5039.406,5121.568
538,CBRE US,0001138118,2010,0001193125-11-051618,10-K,2010-12-31,2011-03-01,20110301,CB RICHARD ELLIS GROUP INC,1231,4165.82,5115.32,5905.41,33.34,200.35,239.16,0.0080032262555751,0.0391666601502936,0.0404984581934192,-0.5965757089352595,0.7451370468611848,0.0311634338947184,0.0013317980431256,8.964947944,26.06390141,23.22303874,5039.406,5121.568,7219.143
539,CBRE US,0001138118,2011,0001193125-12-089257,10-K,2011-12-31,2012-02-29,20120229,"CBRE GROUP, INC.",1231,5115.32,5905.41,6514.1,200.35,239.16,315.56,0.0391666601502936,0.0404984581934192,0.0484426091094702,0.7451370468611848,0.5081697276757441,0.0013317980431256,0.0079441509160509,26.06390141,23.22303874,23.45530443,5121.568,7219.143,7809.542
540,CBRE US,0001138118,2012,0001193125-13-087299,10-K,2012-12-31,2013-03-01,20130301,"CBRE GROUP, INC.",1231,5905.41,6514.1,7184.79,239.16,315.56,316.54,0.0404984581934192,0.0484426091094702,0.044056959215231,0.5081697276757441,-1.0,0.0079441509160509,-0.0043856498942391,23.22303874,23.45530443,18.43018158,7219.143,7809.542,6998.414
541,CBRE US,0001138118,2013,0001193125-14-080228,10-K,2013-12-31,2014-03-03,20140303,"CBRE GROUP, INC.",1231,6514.1,7184.79,9049.92,315.56,316.54,484.5,0.0484426091094702,0.044056959215231,0.0535363848520207,1.0,0.0501597079988214,-0.0043856498942391,0.0094794256367897,23.45530443,18.43018158,23.31799264,7809.542,6998.414,7568.01
542,CBRE US,0001138118,2014,0001193125-15-073030,10-K,2014-12-31,2015-03-02,20150302,"CBRE GROUP, INC.",1231,7184.79,9049.92,10855.81,316.54,484.5,547.13,0.044056959215231,0.0535363848520207,0.0503997398628015,0.0501597079988214,0.4429930741713838,0.0094794256367897,-0.0031366449892192,18.43018158,23.31799264,22.00639439,6998.414,7568.01,11017.943
543,CBRE US,0001138118,2015,0001193125-16-484680,10-K,2015-12-31,2016-02-29,20160229,"CBRE GROUP, INC.",1231,9049.92,10855.81,13071.59,484.5,547.13,571.97,0.0535363848520207,0.0503997398628015,0.0437567273759351,0.4429930741713838,-1.0,-0.0031366449892192,-0.0066430124868664,23.31799264,22.00639439,19.9741267,7568.01,11017.943,10779.587
544,CBRE US,0001138118,2016,0001193125-17-064772,10-K,2016-12-31,2017-03-01,20170301,"CBRE GROUP, INC.",1231,10855.81,13071.59,21340.09,547.13,571.97,1063.22,0.0503997398628015,0.0437567273759351,0.049822657730122,1.0,0.0473046388952173,-0.0066430124868664,0.0060659303541868,22.00639439,19.9741267,23.48800597,11017.943,10779.587,13456.793
545,CBRE US,0001138118,2018,0001564590-19-005666,10-K,2018-12-31,2019-03-01,20190301,"CBRE GROUP, INC.",1231,13071.59,21340.09,23894.09,571.97,1063.22,1282.36,0.0437567273759351,0.049822657730122,0.0536685012904864,0.0473046388952173,-1.0,0.0060659303541868,0.0038458435603644,19.9741267,23.48800597,22.95767172,10779.587,13456.793,16197.196
546,CBRE US,0001138118,2019,0001564590-20-008056,10-K,2019-12-31,2020-03-02,20200302,"CBRE GROUP, INC.",1231,21340.09,23894.09,23826.2,1063.22,1282.36,751.99,0.049822657730122,0.0536685012904864,0.0315614743433699,1.0,0.3927310021725673,0.0038458435603644,-0.0221070269471165,23.48800597,22.95767172,11.2987443,13456.793,16197.196,18039.143
547,CBRE US,0001138118,2020,0001138118-21-000012,10-K,2020-12-31,2021-02-24,20210224,"CBRE GROUP, INC.",1231,23894.09,23826.2,30828.25,1282.36,751.99,1407.37,0.0536685012904864,0.0315614743433699,0.0456519588364568,0.3927310021725673,0.3601354266068838,-0.0221070269471165,0.0140904844930869,22.95767172,11.2987443,17.18246706,16197.196,18039.143,20513.389
548,CBRE US,0001138118,2022,0001138118-23-000009,10-K,2022-12-31,2023-02-27,20230224,"CBRE GROUP, INC.",1231,23826.2,30828.25,0.0,751.99,1407.37,0.0,0.0315614743433699,0.0456519588364568,0.0,0.3601354266068838,0.0107577519566103,0.0140904844930869,0.0,11.2987443,17.18246706,0,18039.143,20513.389,0
549,CCI US,0001051470,2000,0000899243-01-000756,10-K,2000-12-31,2001-03-30,Not found,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107577519566103,-1.0,0.0,0.0,0,nan,nan,0,nan,nan
550,CCI US,0001051470,2001,0000899243-02-000902,10-K,2001-12-31,2002-04-01,Not found,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0663527045883609,0.0,0.0,nan,nan,nan,nan,nan,nan
551,CCI US,0001051470,2002,0000899243-03-000641,10-K,2002-12-31,2003-03-26,Not found,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663527045883609,0.1121609529399312,0.0,0.0,nan,nan,nan,nan,nan,nan
552,CCI US,0001051470,2003,0001193125-04-037856,10-K,2003-12-31,2004-03-10,Not found,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121609529399312,0.0822836280582759,0.0,0.0,nan,nan,nan,nan,nan,nan
553,CCI US,0001051470,2004,0001193125-05-063494,10-K,2004-12-31,2005-03-29,20050329,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822836280582759,0.0463952549580731,0.0,0.0,nan,nan,nan,nan,nan,nan
554,CCI US,0001051470,2005,0001193125-06-062600,10-K,2005-12-31,2006-03-24,20060324,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463952549580731,0.2959977998976342,0.0,0.0,nan,nan,nan,nan,nan,nan
555,CCI US,0001051470,2006,0001193125-07-042810,10-K,2006-12-31,2007-02-28,20070228,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959977998976342,0.0770999115826702,0.0,0.0,nan,nan,nan,nan,nan,nan
556,CCI US,0001051470,2007,0001193125-08-038926,10-K,2007-12-31,2008-02-27,20080226,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770999115826702,0.1447490833470147,0.0,0.0,nan,nan,nan,nan,nan,nan
557,CCI US,0001051470,2008,0001193125-09-039126,10-K,2008-12-31,2009-02-26,20090226,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447490833470147,0.1644516684195429,0.0,0.0,nan,nan,nan,nan,nan,nan
558,CCI US,0001051470,2009,0001193125-10-031419,10-K,2009-12-31,2010-02-16,20100216,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644516684195429,0.3226865916741933,0.0,0.0,nan,nan,nan,nan,nan,nan
559,CCI US,0001051470,2010,0001445305-11-000263,10-K,2010-12-31,2011-02-15,20110215,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226865916741933,0.2170525793034949,0.0,0.0,nan,nan,nan,nan,nan,nan
560,CCI US,0001051470,2011,0001051470-12-000007,10-K,2011-12-31,2012-02-13,20120213,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,0.0,3538.76,0.0,0.0,390.51,0.0,0.0,0.110352213769795,0.2170525793034949,-1.0,0.0,0.0,nan,nan,5.929615325,nan,nan,21143.276
561,CCI US,0001051470,2014,0001051470-15-000034,10-K,2014-12-31,2015-02-19,20150219,CROWN CASTLE INTERNATIONAL CORP,1231,0.0,3538.76,3663.85,0.0,390.51,1520.99,0.0,0.110352213769795,0.4151343532076914,0.0,0.0,0.0,0.3047821394378963,nan,5.929615325,24.92739936,nan,21143.276,21936.966
562,CCI US,0001051470,2015,0001051470-16-000158,10-K,2015-12-31,2016-02-22,20160222,CROWN CASTLE INTERNATIONAL CORP,1231,3538.76,3663.85,3921.23,390.51,1520.99,356.97,0.110352213769795,0.4151343532076914,0.0910352108904603,0.0,0.0,0.3047821394378963,-0.3240991423172309,5.929615325,24.92739936,4.740447541,21143.276,21936.966,22675.092
563,CCI US,0001051470,2016,0001051470-17-000059,10-K,2016-12-31,2017-02-22,20170222,CROWN CASTLE INTERNATIONAL CORP,1231,3663.85,3921.23,4356.0,1520.99,356.97,445.0,0.4151343532076914,0.0910352108904603,0.1021579430670339,0.0,0.0,-0.3240991423172309,0.0111227321765735,24.92739936,4.740447541,4.241979384,21936.966,22675.092,32229.57
564,CCI US,0001051470,2017,0001051470-18-000082,10-K,2017-12-31,2018-02-26,20180226,CROWN CASTLE INTERNATIONAL CORP,1231,3921.23,4356.0,5370.0,356.97,445.0,622.0,0.0910352108904603,0.1021579430670339,0.115828677839851,0.0,-0.191096365257007,0.0111227321765735,0.013670734772817,4.740447541,4.241979384,4.939329699,22675.092,32229.57,32762.0
565,CCI US,0001051470,2018,0001051470-19-000046,10-K,2018-12-31,2019-02-25,20190225,CROWN CASTLE INTERNATIONAL CORP,1231,4356.0,5370.0,5763.0,445.0,622.0,860.0,0.1021579430670339,0.115828677839851,0.1492278327260107,-0.191096365257007,-1.0,0.013670734772817,0.0333991548861597,4.241979384,4.939329699,7.963752665,32229.57,32762.0,38457.0
566,CCI US,0001051470,2019,0001051470-20-000077,10-K,2019-12-31,2020-03-10,20200310,CROWN CASTLE INTERNATIONAL CORP,1231,5370.0,5763.0,5840.0,622.0,860.0,1056.0,0.115828677839851,0.1492278327260107,0.1808219178082191,1.0,0.1754826421954809,0.0333991548861597,0.0315940850822084,4.939329699,7.963752665,10.91803279,32762.0,38457.0,38768.0
567,CCI US,0001051470,2020,0001051470-21-000031,10-K,2020-12-31,2021-02-22,20210222,CROWN CASTLE INTERNATIONAL CORP,1231,5763.0,5840.0,6340.0,860.0,1056.0,1096.0,0.1492278327260107,0.1808219178082191,0.1728706624605678,0.1754826421954809,0.19921932537929,0.0315940850822084,-0.0079512553476513,7.963752665,10.91803279,12.37090129,38457.0,38768.0,39040.0
568,CCI US,0001051470,2021,0001051470-22-000019,10-K,2021-12-31,2022-02-22,20220222,CROWN CASTLE INTERNATIONAL CORP,1231,5840.0,6340.0,6986.0,1056.0,1096.0,1675.0,0.1808219178082191,0.1728706624605678,0.2397652447752648,0.19921932537929,-0.131425413007431,-0.0079512553476513,0.066894582314697,10.91803279,12.37090129,21.32807029,38768.0,39040.0,38921.0
569,CCI US,0001051470,2022,0001051470-23-000041,10-K,2022-12-31,2023-02-24,20230224,CROWN CASTLE INC.,1231,6340.0,6986.0,0.0,1096.0,1675.0,0.0,0.1728706624605678,0.2397652447752648,0.0,-0.131425413007431,0.1995333380470904,0.066894582314697,0.0,12.37090129,21.32807029,0,39040.0,38921.0,0
570,CCL US,0000815097,2022,0000815097-23-000012,10-K,2022-11-30,2023-01-27,20230127,CARNIVAL CORP,1130,0.0,12168.0,0.0,0.0,-6093.0,0.0,0.0,-0.5007396449704142,0.0,0.1995333380470904,0.1527851458885941,0.0,0.0,0,-63.43571057,0,0,51703.0,0
571,CDNS US,0000813672,2000,0001095811-01-001886,10-K,2000-12-30,2001-03-29,Not found,CADENCE DESIGN SYSTEMS INC,0102,0.0,2372.85,2526.67,0.0,35.9,123.82,0.0,0.0151294856396316,0.0490052123941789,0.1527851458885941,0.0700005113258679,0.0,0.0338757267545472,0,3.817257254,7.335915591,0,2936.98010253906,6391.151
572,CDNS US,0000813672,2005,0000950134-05-005251,10-K,2005-01-01,2005-03-16,20050316,CADENCE DESIGN SYSTEMS INC,0102,2372.85,2526.67,2526.67,35.9,123.82,123.82,0.0151294856396316,0.0490052123941789,0.0490052123941789,0.0700005113258679,0.0495555767944184,0.0338757267545472,0.0,3.817257254,7.335915591,7.335915591,2936.98010253906,6391.151,6391.151
573,CDNS US,0000813672,2005,0000950134-06-004749,10-K,2005-12-31,2006-03-10,20060310,CADENCE DESIGN SYSTEMS INC,0102,2526.67,2526.67,1615.01,123.82,123.82,296.25,0.0490052123941789,0.0490052123941789,0.1834353966848502,0.0495555767944184,0.0922005190547739,0.0,0.1344301842906713,7.335915591,7.335915591,15.67737581,6391.151,6391.151,3871.15
574,CDNS US,0000813672,2007,0000950134-08-003361,10-K,2007-12-29,2008-02-26,20080226,CADENCE DESIGN SYSTEMS INC,0102,2526.67,1615.01,852.63,123.82,296.25,-149.87,0.0490052123941789,0.1834353966848502,-0.1757737822971277,0.0922005190547739,-0.0910455227613806,0.1344301842906713,-0.359209178981978,7.335915591,15.67737581,-101.5778451,6391.151,3871.15,1410.587
575,CDNS US,0000813672,2010,0000950123-10-018407,10-K,2010-01-02,2010-02-26,20100226,CADENCE DESIGN SYSTEMS INC,1229,1615.01,852.63,2085.79,296.25,-149.87,198.77,0.1834353966848502,-0.1757737822971277,0.0952972255116766,-0.0910455227613806,0.1408457163823151,-0.359209178981978,0.2710710078088043,15.67737581,-101.5778451,86.73281279,3871.15,1410.587,3493.385
576,CDNS US,0000813672,2011,0000950123-11-017955,10-K,2011-01-01,2011-02-24,20110224,CADENCE DESIGN SYSTEMS INC,1229,852.63,2085.79,2085.79,-149.87,198.77,198.77,-0.1757737822971277,0.0952972255116766,0.0952972255116766,0.1408457163823151,-1.0,0.2710710078088043,0.0,-101.5778451,86.73281279,86.73281279,1410.587,3493.385,3493.385
577,CDNS US,0000813672,2011,0001193125-12-076117,10-K,2011-12-31,2012-02-24,20120223,CADENCE DESIGN SYSTEMS INC,1229,2085.79,2085.79,1326.42,198.77,198.77,439.95,0.0952972255116766,0.0952972255116766,0.3316822725833446,1.0,-0.0508178996198249,0.0,0.2363850470716679,86.73281279,86.73281279,66.34210485,3493.385,3493.385,2287.003
578,CDNS US,0000813672,2012,0000813672-13-000007,10-K,2012-12-29,2013-02-21,20130221,CADENCE DESIGN SYSTEMS INC,1229,2085.79,1326.42,1460.12,198.77,439.95,164.24,0.0952972255116766,0.3316822725833446,0.1124839054324302,-0.0508178996198249,0.6585213493055045,0.2363850470716679,-0.2191983671509143,86.73281279,66.34210485,15.85911293,3493.385,2287.003,2428.601
579,CDNS US,0000813672,2013,0000813672-14-000008,10-K,2013-12-28,2014-02-20,20140220,CADENCE DESIGN SYSTEMS INC,1229,1326.42,1460.12,1580.93,439.95,164.24,158.9,0.3316822725833446,0.1124839054324302,0.1005104590336068,0.6585213493055045,0.2910379971197518,-0.2191983671509143,-0.0119734463988234,66.34210485,15.85911293,12.76453712,2287.003,2428.601,3209.556
580,CDNS US,0000813672,2015,0000813672-15-000008,10-K,2015-01-03,2015-02-20,20150219,CADENCE DESIGN SYSTEMS INC,1228,1460.12,1580.93,3518.17,164.24,158.9,455.5,0.1124839054324302,0.1005104590336068,0.1294707191522865,0.2910379971197518,0.0282473271438623,-0.0119734463988234,0.0289602601186797,15.85911293,12.76453712,37.80888851,2428.601,3209.556,4442.423
581,CDNS US,0000813672,2016,0000813672-16-000040,10-K,2016-01-02,2016-02-18,20160218,CADENCE DESIGN SYSTEMS INC,1228,1580.93,3518.17,3518.17,158.9,455.5,455.5,0.1005104590336068,0.1294707191522865,0.1294707191522865,0.0282473271438623,-0.0049401672313366,0.0289602601186797,0.0,12.76453712,37.80888851,37.80888851,3209.556,4442.423,4442.423
582,CDNS US,0000813672,2016,0000813672-17-000006,10-K,2016-12-31,2017-02-10,20170210,CADENCE DESIGN SYSTEMS INC,1228,3518.17,3518.17,1943.03,455.5,455.5,204.1,0.1294707191522865,0.1294707191522865,0.1050421249285909,-0.0049401672313366,0.2055651532178259,0.0,-0.0244285942236956,37.80888851,37.80888851,23.58224165,4442.423,4442.423,2418.714
583,CDNS US,0000813672,2017,0000813672-18-000008,10-K,2017-12-30,2018-02-20,20180220,CADENCE DESIGN SYSTEMS INC,1229,3518.17,1943.03,2138.02,455.5,204.1,345.78,0.1294707191522865,0.1050421249285909,0.1617290764352064,0.2055651532178259,-0.8801563782573006,-0.0244285942236956,0.0566869515066154,37.80888851,23.58224165,30.36323714,4442.423,2418.714,2468.654
584,CDNS US,0000813672,2018,0000813672-19-000008,10-K,2018-12-29,2019-02-27,20190227,CADENCE DESIGN SYSTEMS INC,1229,1943.03,2138.02,2336.32,204.1,345.78,988.98,0.1050421249285909,0.1617290764352064,0.4233067388029037,-0.8801563782573006,0.3655676805200836,0.0566869515066154,0.2615776623676973,23.58224165,30.36323714,58.32456333,2418.714,2468.654,3357.225
585,CDNS US,0000813672,2019,0000813672-20-000007,10-K,2019-12-28,2020-02-24,20200224,CADENCE DESIGN SYSTEMS INC,1228,2138.02,2336.32,2988.24,345.78,988.98,695.96,0.1617290764352064,0.4233067388029037,0.232899633228924,0.3655676805200836,0.2511264133299328,0.2615776623676973,-0.1904071055739796,30.36323714,58.32456333,26.59517859,2468.654,3357.225,4386.299
586,CDNS US,0000813672,2021,0000813672-21-000009,10-K,2021-01-02,2021-02-22,20210222,CADENCE DESIGN SYSTEMS INC,0102,2336.32,2988.24,3561.72,988.98,695.96,848.95,0.4233067388029037,0.232899633228924,0.2383539413541772,0.2511264133299328,-0.1853638649181219,-0.1904071055739796,0.0054543081252531,58.32456333,26.59517859,30.9509591,3357.225,4386.299,5137.071
587,CDNS US,0000813672,2022,0000813672-22-000012,10-K,2022-01-01,2022-02-22,20220222,CADENCE DESIGN SYSTEMS INC,0101,2988.24,3561.72,3561.72,695.96,848.95,848.95,0.232899633228924,0.2383539413541772,0.2383539413541772,-0.1853638649181219,-0.0500458753857702,0.0054543081252531,0.0,26.59517859,30.9509591,30.9509591,4386.299,5137.071,5137.071
588,CDNS US,0000813672,2022,0000813672-23-000011,10-K,2022-12-31,2023-02-13,20230213,CADENCE DESIGN SYSTEMS INC,1231,3561.72,3561.72,0.0,848.95,848.95,0.0,0.2383539413541772,0.2383539413541772,0.0,-0.0500458753857702,-0.0408288699622442,0.0,0.0,30.9509591,30.9509591,0,5137.071,5137.071,0
589,CDW US,0001402057,2013,0001402057-14-000002,10-K,2013-12-31,2014-03-05,20140305,CDW Corp,1231,0.0,10768.6,12074.5,0.0,132.8,244.9,0.0,0.0123321508831231,0.0202824133504492,-0.0408288699622442,-0.5708531673379714,0.0,0.0079502624673261,0,31.31336949,29.71726732,0,5924.6,6099.9
590,CDW US,0001402057,2014,0001402057-15-000003,10-K,2014-12-31,2015-02-26,20150226,CDW Corp,1231,10768.6,12074.5,12988.7,132.8,244.9,403.1,0.0123321508831231,0.0202824133504492,0.0310346685965493,-0.5708531673379714,-0.3125,0.0079502624673261,0.0107522552461,31.31336949,29.71726732,39.66738831,5924.6,6099.9,6755.3
591,CDW US,0001402057,2015,0001402057-16-000057,10-K,2015-12-31,2016-02-25,20160224,CDW Corp,1231,12074.5,12988.7,14832.9,244.9,403.1,523.1,0.0202824133504492,0.0310346685965493,0.0352661987878297,-0.3125,0.3921811976419485,0.0107522552461,0.0042315301912804,29.71726732,39.66738831,51.50903451,6099.9,6755.3,6966.7
592,CDW US,0001402057,2017,0001402057-18-000038,10-K,2017-12-31,2018-03-01,20180228,CDW Corp,1231,12988.7,14832.9,16240.5,403.1,523.1,643.0,0.0310346685965493,0.0352661987878297,0.0395923770819863,0.3921811976419485,0.348785379986628,0.0042315301912804,0.0043261782941566,39.66738831,51.50903451,65.58547532,6755.3,6966.7,7167.7
